restaurant_id,restaurant_key,restaurant_name,category,location,address,price_range,overall_rating,review_rating,food_rating,service_rating,ambiance_rating,review_text,review_date,reviewer_name,source,source_restaurant_id,aspect_sentiments,aspect_mentions
r_4b6af0c0e5,charlie s cream costa del este,Charlie's Cream (Costa del Este),Gourmet,Costa del Este,PH Time Square Center Local L NC01 - Costa del Este,Desde $15 hasta $25,4.4,3.0,4.4,4.3,4.3,yo soy muy dulcera jaja y amo charles cream pero acá los dulces no están frescos como en San Francisco pedimos dos postres y los pasteles no estában fresco,2026-06-23,May B.,degusta,dg_108915,"{'comida': 'negative', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_4b6af0c0e5,charlie s cream costa del este,Charlie's Cream (Costa del Este),Gourmet,Costa del Este,PH Time Square Center Local L NC01 - Costa del Este,Desde $15 hasta $25,4.4,5.0,4.4,4.3,4.3,"La comida siempre es muy rica y ni hablar de la variedad de cafés, además de las porciones que son generosas y nunca decepcionan.
Lástima en nuestra última visita a CDE al parecer estaban quizá cortos de personal para las mesas de afuera porque la atención fué ""esporádica"" y hubo algunas moscas/abejas revoloteando, pero en parte es entendible por estar en exteriores. Por eso es recomendable sentarse adentro, donde  todo está siempre lindo, limpio y ordenado",2026-06-16,Karen Q.,degusta,dg_108915,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_4b6af0c0e5,charlie s cream costa del este,Charlie's Cream (Costa del Este),Gourmet,Costa del Este,PH Time Square Center Local L NC01 - Costa del Este,Desde $15 hasta $25,4.4,4.0,4.4,4.3,4.3,Fui con mis hijos y mi mamá a darnos un gustito dulce...yo pedí tartaleta de ciruela y me sorprendió...estuvo muy rica...no la había probado...de tomar probé el licuado verde sin azúcar...fue por mero cargo de conciencia...pero disfruté mi tartaleta...,2026-06-11,Ricardo C.,degusta,dg_108915,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_4b6af0c0e5,charlie s cream costa del este,Charlie's Cream (Costa del Este),Gourmet,Costa del Este,PH Time Square Center Local L NC01 - Costa del Este,Desde $15 hasta $25,4.4,5.0,4.4,4.3,4.3,"​¡De mis favoritos!
En Charlies Cream todo es delicioso, especialmente sus omelets que son sobresalientes, y los postres son una maravilla. La atención es impecable, el ambiente muy agradable y el café espectacular. Vale la pena regresar una y otra vez para probar todo el menú. ¡Totalmente recomendado!",2026-06-09,Bulmes F.,degusta,dg_108915,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': True}"
r_fd64896ef9,filomena,Filomena,Italiana · Mariscos,Balboa,"Ave Balboa, PH Yoo - Balboa",Más de $35,4.6,5.0,4.6,4.7,4.7,"Vino una visita y fuimos a almorzar el domingo por la tarde.

De mis restaurantes favoritos + vistas espectaculares.

El servicio fuera de serie, felicidades.",2026-07-11,Alejandro B.,degusta,dg_107998,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_fd64896ef9,filomena,Filomena,Italiana · Mariscos,Balboa,"Ave Balboa, PH Yoo - Balboa",Más de $35,4.6,5.0,4.6,4.7,4.7,"Excelente restaurante, buen ambiente, buena atención, personal amable y atento. La comida demasiado buena desde el pan de la casa, la entrada, pedimos Crudo Pesce e Pomodoro de entrada, lasagna y Cappelletti Alla Carbonara Romana de primer plato y una Grigliata Mista Di Mare, todo muy delicioso, buenos ingredientes buen sabor",2026-07-11,Katherine S.,degusta,dg_107998,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_fd64896ef9,filomena,Filomena,Italiana · Mariscos,Balboa,"Ave Balboa, PH Yoo - Balboa",Más de $35,4.6,5.0,4.6,4.7,4.7,"el chef excelente 
el servicio y el ambiente 
tiene una terraza muy buena 
la localización con valet parking 
gratis muy conveniente",2026-07-11,Maggie V.,degusta,dg_107998,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_fd64896ef9,filomena,Filomena,Italiana · Mariscos,Balboa,"Ave Balboa, PH Yoo - Balboa",Más de $35,4.6,5.0,4.6,4.7,4.7,"Lasagña de carne muy bueno pero una forma distinta
Pollo Parmigiana con Spaguety Rossi muy bueno
Dulce chocolate caprese sin harina muy sabroso",2026-06-25,Juan F. P.,degusta,dg_107998,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_fd64896ef9,filomena,Filomena,Italiana · Mariscos,Balboa,"Ave Balboa, PH Yoo - Balboa",Más de $35,4.6,5.0,4.6,4.7,4.7,"Excelente como siempre la coctelería y la comida.  La atención de Ricardo Perez y Ángel, excelente también.  Agradecería que tuvieran algunas tostadas para acompañar los caraccios o los crudos.",2026-06-21,Leonor C.,degusta,dg_107998,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_ee498fd259,charlie s cream marbella,Charlie's Cream (Marbella),Gourmet,Marbella,Calle Anastacio Ruiz. Cocos Plaza local 4 - Marbella,Desde $15 hasta $25,4.5,5.0,4.5,4.3,4.3,"los postres son excelentes, muy frescos y variados. Recomendada la bomba de crema. La atención es muy buena y atenta. El local es muy amplio y cómodo, pero el estacionamiento es escaso.",2026-07-01,Aitor Z.,degusta,dg_106156,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_ee498fd259,charlie s cream marbella,Charlie's Cream (Marbella),Gourmet,Marbella,Calle Anastacio Ruiz. Cocos Plaza local 4 - Marbella,Desde $15 hasta $25,4.5,5.0,4.5,4.3,4.3,"El mejor lugar si tienes atonjo de postre, cualquier opción es buena. Mi favorito es el volcán de chocolate relleno de pistacho",2026-06-25,Melany B.,degusta,dg_106156,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_ee498fd259,charlie s cream marbella,Charlie's Cream (Marbella),Gourmet,Marbella,Calle Anastacio Ruiz. Cocos Plaza local 4 - Marbella,Desde $15 hasta $25,4.5,3.0,4.5,4.3,4.3,"Buen lugar para ir por desayuno después de un buen entreno, amplio con bastantes mesas. La atención del personal muy amable y atentos. La comida es una gran cantidad.",2026-06-20,Carla P.,degusta,dg_106156,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_ee498fd259,charlie s cream marbella,Charlie's Cream (Marbella),Gourmet,Marbella,Calle Anastacio Ruiz. Cocos Plaza local 4 - Marbella,Desde $15 hasta $25,4.5,5.0,4.5,4.3,4.3,los postres Riquísimos  los meseros super amables me encanta este lugar y el ambiente ni se diga espectacular 10/10 🤩🤩,2026-06-15,Vicky S.,degusta,dg_106156,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'negative'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_ee498fd259,charlie s cream marbella,Charlie's Cream (Marbella),Gourmet,Marbella,Calle Anastacio Ruiz. Cocos Plaza local 4 - Marbella,Desde $15 hasta $25,4.5,5.0,4.5,4.3,4.3,los dulces de aquí son deliciosos todos. me encantó el tiramisú y el café. pedí un club sandwich de plato fuerte y buena porción,2026-05-31,Fabiola D.,degusta,dg_106156,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_49b67dc877,sucaro,Súcaro,Pastelería · Italiana,El Cangrejo,"Vía Argentina, frente al Hotel Best Western Plus - El Cangrejo",Desde $15 hasta $25,4.5,5.0,4.5,4.3,4.2,"He probado muchísimos postres porque soy una verdadera apasionada de los dulces, y puedo decir con total seguridad que Sucaro está a otro nivel.
La torta chocolatosa es una auténtica locura; incluso la famosa torta de Matilda se queda pequeña frente a su sabor.
Y el cheesecake de tiramisú… simplemente único. Nunca había probado uno así en la ciudad. La combinación de sabores, la textura y la calidad de cada ingrediente hacen que sea una experiencia inolvidable.

Si eres amante de los postres, este lugar es una parada obligatoria. ¡Cada bocado vale la pena!",2026-07-04,Daniela D R.,degusta,dg_107939,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': True}"
r_49b67dc877,sucaro,Súcaro,Pastelería · Italiana,El Cangrejo,"Vía Argentina, frente al Hotel Best Western Plus - El Cangrejo",Desde $15 hasta $25,4.5,5.0,4.5,4.3,4.2,"Los postres son muy buenos, recomiendo el 4 leches, la torta vasca y los cheesecakes. También me gusta su Chai. 
La atención es buena. 
El local es muy bonito y acogedor pero es pequeño por lo que las mesas estan muy pegadas y escuchas las conversaciones de los demás.",2026-07-01,Natalia M.,degusta,dg_107939,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_49b67dc877,sucaro,Súcaro,Pastelería · Italiana,El Cangrejo,"Vía Argentina, frente al Hotel Best Western Plus - El Cangrejo",Desde $15 hasta $25,4.5,5.0,4.5,4.3,4.2,"La cafetería es muy buena! tiene smolia variedad de postres, bebidas y comida en general. una recomendación seria contratar una/un mesero mas para agilizar todo",2026-06-28,Angel Matos,degusta,dg_107939,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_49b67dc877,sucaro,Súcaro,Pastelería · Italiana,El Cangrejo,"Vía Argentina, frente al Hotel Best Western Plus - El Cangrejo",Desde $15 hasta $25,4.5,4.0,4.5,4.3,4.2,"Un excelente lugar para reuniones pequeñas, ya que el lugar es pequeño pero con un excelente ambiente.
Fui con una amiga que tenía tiempo sin verla y le gustó mucho el lugar, las bebidas y la comida. El personal super atento y la atención es relativamente rápida.",2026-06-27,Lia L.,degusta,dg_107939,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_49b67dc877,sucaro,Súcaro,Pastelería · Italiana,El Cangrejo,"Vía Argentina, frente al Hotel Best Western Plus - El Cangrejo",Desde $15 hasta $25,4.5,5.0,4.5,4.3,4.2,una muy grata sorpresa.  El piadini Rimini estaba buenisimo.  Los ingredientes se sienten muy frescos y la comida está deliciosa.   Los wafles y todo los dulces tienen el toque correcto de dulce.,2026-06-21,José P.,degusta,dg_107939,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_91209f65f6,nabulsia,Nabulsia,Arabe,Obarrio,"Calle 57, Food Garden - Obarrio",Hasta $15,3.5,3.0,3.5,3.0,3.0,un mini spot de varios restaurantes con salones con aire planta alta y abajo al aire libre. mejoraria la atencion al cliente q roten y esten pendiente de los clientes. la comida estuvo bien pero pudo ser mejor. pedi el shawarma de pollo en combo con papita. y tambien de postre el knafe algo diferente y rico para sellar el almuerzo. las horas para ir sugiero de 5 pm en adelante que esta mas fresco el lugar; algo de musica tambn mejoraria. si te gusta lo arabe a buen precio y para degustar diferente pasate por Nabulsia,2026-07-12,Yoli G.,degusta,dg_110010,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': True}"
r_91209f65f6,nabulsia,Nabulsia,Arabe,Obarrio,"Calle 57, Food Garden - Obarrio",Hasta $15,3.5,4.0,3.5,3.0,3.0,"Estuve por este spot al ver comentarios en las redes.  No hay muchos estacionamientos para este lugar; El personal es muy amable y te dan indicaciones de los platos, pero el servicio a la mesa no es de lo mejor.  
Me encantaron las combinaciones de platos para compartir con 2, 4 o 6 personas y la estrellita del momento fue el Knafe.  La verdad los platos están muy buenos, pero el lugar no es cómodo.",2026-06-30,Pascual F.,degusta,dg_110010,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_e61579d2e1,sultan panama,Sultán Panama,Arabe,San Francisco,La 70 - San Francisco,Desde $15 hasta $25,4.0,2.0,4.0,4.0,3.8,"Se nota mucho el descenso en la calidad de los ingredientes. La carne del chawarma Super dura!! Muy pocos vegetales y aderezo.
Lástima por que eran buenos. 
Ya mo voy más , hay otros locales de comida árabe y libanesa mucho mejores.",2026-06-19,Maureen D.,degusta,dg_109404,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_e61579d2e1,sultan panama,Sultán Panama,Arabe,San Francisco,La 70 - San Francisco,Desde $15 hasta $25,4.0,5.0,4.0,4.0,3.8,"pedimos el shawarma mixto, excelente. la carne deliciosa, la atención muy buena. si pueden pidan el picante, queda perfecto! 
aparte de las otras dos salsas que también estaban muy buenas",2026-02-06,Diana H.,degusta,dg_109404,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_e61579d2e1,sultan panama,Sultán Panama,Arabe,San Francisco,La 70 - San Francisco,Desde $15 hasta $25,4.0,4.0,4.0,4.0,3.8,"Servicio rápido, probé un shawarma que me pareció rico y una porción justa.
Creo que la condimentación en la carne es buena igual que el pan árabe.
Lo recomiendo.",2025-03-07,Fer501R10,degusta,dg_109404,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_e61579d2e1,sultan panama,Sultán Panama,Arabe,San Francisco,La 70 - San Francisco,Desde $15 hasta $25,4.0,5.0,4.0,4.0,3.8,"Supero mi expectativa! los sabores arabes de este lugar me trasladan de continente, recomiendo muchisimo los nachos, son otra cosa! no alcancé a tomarles foto. El hummus hecho por ellos mismos es espectacular y los ingredientes en todos los platos son exquisitos. Volveremos.",2025-02-21,Enith Elizabeth L.,degusta,dg_109404,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_e61579d2e1,sultan panama,Sultán Panama,Arabe,San Francisco,La 70 - San Francisco,Desde $15 hasta $25,4.0,3.0,4.0,4.0,3.8,"Una ensalada Fatoush y un agua con gas
 Compartimos un hummus. 
La ensalada esta muy buena, me sorprendio que el pan fuera recien hecho.

Los sabores son diferentes e inesperados pero refrescantes, algo que si recomendaria es colocar en el menu que la ensalada viene con cortes de carne, no lo sabia y no lo esperaba. Personas vegetarianas no la comerian. 

El hummus estaba celestial: cremosito, toque justo de ajo, con el pan quedaba muy bueno.",2025-02-01,Rebeca A.,degusta,dg_109404,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_647b7ed457,kebab s,Kebab's Grill,Arabe · Internacional,Bella Vista,"Avenida Manuel Espinosa Batista, diagonal al Crowne Plaza - Bella Vista",Hasta $15,4.0,5.0,4.0,4.3,4.0,"Me encanto esta opción de comer algo diferente y sobre todo saludable , tienen además del famoso shawarma otros platos como picadas",2025-05-20,Denise Z.,degusta,dg_107488,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_647b7ed457,kebab s,Kebab's Grill,Arabe · Internacional,Bella Vista,"Avenida Manuel Espinosa Batista, diagonal al Crowne Plaza - Bella Vista",Hasta $15,4.0,3.0,4.0,4.3,4.0,"Espacioso lugar, muy buena atención, bien ubicado, el tabule no estaba fresco y los falafel los sentimos muy secos y duros.",2025-04-25,Rosaura P.,degusta,dg_107488,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_647b7ed457,kebab s,Kebab's Grill,Arabe · Internacional,Bella Vista,"Avenida Manuel Espinosa Batista, diagonal al Crowne Plaza - Bella Vista",Hasta $15,4.0,5.0,4.0,4.3,4.0,Me gusta mucho ir allí con mi esposo y mi hijo a pasar una tarde o noche diferente me encanta el shawarma que ahí preparan y también la bandeja y siempre lo acompañamos con un cubetazo,2024-10-26,Ana Maria M.,degusta,dg_107488,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': False, 'servicio': False, 'precio': False, 'ambiente': False}"
r_647b7ed457,kebab s,Kebab's Grill,Arabe · Internacional,Bella Vista,"Avenida Manuel Espinosa Batista, diagonal al Crowne Plaza - Bella Vista",Hasta $15,4.0,5.0,4.0,4.3,4.0,Kebab's grill uyyy su comida allí es rico tienen que ir señores sabor es unico y más con el toque libanes que tiene excelente participacion felicito a los chicos del lugar....,2024-04-02,Clarice V.,degusta,dg_107488,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_647b7ed457,kebab s,Kebab's Grill,Arabe · Internacional,Bella Vista,"Avenida Manuel Espinosa Batista, diagonal al Crowne Plaza - Bella Vista",Hasta $15,4.0,4.0,4.0,4.3,4.0,"Me encanta la comida arabe y continuamente paseo por lugares buscando el lugar perfecto que se adapte a mi paladar. En este lugar se vende comida rica, pero es mas al grill que árabe. Pedi un shawarma y me supo mas a comida asada a la parrilla y guiso que al sabor árabe como tal. La atención es buena, pero no es un buen lugar si quieres ir a comer y conversar con alguien ya que fui fin de semana y la música tan alta de los locales de el frente no te permiten hacerlo con tranquilidad.",2023-07-16,Mariana H.,degusta,dg_107488,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_7aba887e89,j ango falafel,J'ango Falafel,Arabe,Ciudad del Saber,La Plaza  - Ciudad del Saber,Desde $15 hasta $25,4.8,4.0,4.8,4.8,4.3,"Es una excelente opción para almorzar, tiene buena calidad su comida de buena presentación y sabor, muy ricos muy falafel y su humus.",2026-07-18,Luz C.,degusta,dg_109731,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_7aba887e89,j ango falafel,J'ango Falafel,Arabe,Ciudad del Saber,La Plaza  - Ciudad del Saber,Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.3,hoy decidimos cenar en Jango falafel y todo es delicioso! tienen un topping de cebolla caramelizada que es de locos! la atención es muy buena de todo el personal definitivamente de mis favoritos de ciudad del saber.,2026-05-25,Mauricio I.,degusta,dg_109731,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_7aba887e89,j ango falafel,J'ango Falafel,Arabe,Ciudad del Saber,La Plaza  - Ciudad del Saber,Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.3,"Una experiencia gastronómica excepcional. El chef Itai logra trasladarte directamente a Israel con sabores vibrantes y auténticos. Destaco especialmente la textura de las pitot, que son fenomenales, y el sabor equilibrado del falafel. Sin duda, el plato estrella que no se pueden perder es el kebab en pita; la calidad de la carne y el sazón son de otro nivel. ¡Totalmente recomendado",2025-12-28,Albert L.,degusta,dg_109731,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_7aba887e89,j ango falafel,J'ango Falafel,Arabe,Ciudad del Saber,La Plaza  - Ciudad del Saber,Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.3,"El mejor falafel de Panamá, muy buen kebab, todo muy bueno y buen precio en un ambiente tranquilo en la ciudad del saber",2025-11-04,Of M.,degusta,dg_109731,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'positive', 'ambiente': 'positive'}","{'comida': False, 'servicio': False, 'precio': True, 'ambiente': True}"
r_783b248571,shawarma damasco,Shawarma Damasco,Arabe,El Carmen,Avenida Ramón Arias Plaza Caldelas local Nro. 3 - El Carmen,Hasta $15,4.5,4.0,4.5,4.5,3.9,"Amo la comida de este lugar, mis favoritos, los shawarma bomba mixto y la bandeja damasco, tanto para comer en el sitio como para llevar.",2026-07-11,Beatriz G.,degusta,dg_106155,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_783b248571,shawarma damasco,Shawarma Damasco,Arabe,El Carmen,Avenida Ramón Arias Plaza Caldelas local Nro. 3 - El Carmen,Hasta $15,4.5,4.0,4.5,4.5,3.9,"Fuimos con la promocion entre 4 comimos muy bien, la atencion fue muy buena, y me gusto el ambiente del lugar",2026-05-27,Aileen V.,degusta,dg_106155,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': False, 'servicio': True, 'precio': True, 'ambiente': True}"
r_783b248571,shawarma damasco,Shawarma Damasco,Arabe,El Carmen,Avenida Ramón Arias Plaza Caldelas local Nro. 3 - El Carmen,Hasta $15,4.5,5.0,4.5,4.5,3.9,"buenisima la atención, los productos frescos y con buen sabor, el humus, el shawarma de pollo con el limón, tienen que probarlo",2026-04-13,Juan W.,degusta,dg_106155,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_783b248571,shawarma damasco,Shawarma Damasco,Arabe,El Carmen,Avenida Ramón Arias Plaza Caldelas local Nro. 3 - El Carmen,Hasta $15,4.5,4.0,4.5,4.5,3.9,"Me gustó este restaurante tiene 2 pisos, el de arriba tiene un espacio bien grande con TV y el shawarma estuvo calientito y tostado, bien rico",2026-03-22,Isabel C.,degusta,dg_106155,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_783b248571,shawarma damasco,Shawarma Damasco,Arabe,El Carmen,Avenida Ramón Arias Plaza Caldelas local Nro. 3 - El Carmen,Hasta $15,4.5,5.0,4.5,4.5,3.9,"Mi primera vez en damasco, llegamos con full hambre,pedimos 2 shawarma gigante (estaban muy buenos) las salsas estaban espectaculares, nos atendió una joven (laidy)
Muy atenta y nos explico todo muy bien, el servicio fue rápido, la comida llego rápido, y liegos 6 dulceros llamados baklawa,  buena comida y buen servico, algo me me gusta destacar, atendido por sus dueños...",2026-03-07,Erich M.,degusta,dg_106155,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_2d165ba180,shawarma nour,Shawarma Nour,Libanesa · Arabe,El Cangrejo,"Vía Argentina, El Pavo Real frente el Hotel Internacional - El Cangrejo",Hasta $15,4.2,4.0,4.2,4.1,3.6,"Un local sencillo, pero lo importante la preparación y la atención. Muchas opciones, buenos precios, variedad de combos,.la atención es buena.",2026-07-15,Javier P.,degusta,dg_104829,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'positive', 'ambiente': 'neutral'}","{'comida': False, 'servicio': True, 'precio': True, 'ambiente': True}"
r_2d165ba180,shawarma nour,Shawarma Nour,Libanesa · Arabe,El Cangrejo,"Vía Argentina, El Pavo Real frente el Hotel Internacional - El Cangrejo",Hasta $15,4.2,3.0,4.2,4.1,3.6,"Antes de iniciar... es importante señalar que Shawarma Nour está al lado del Rest. Pavo Real, ya no se encuentra en el edif. Carrillón como dice la dirección. 
La atención fue relativamente buena por parte del dueño, quien hace todo.
La comida estaba relativamente buena, pero era sencilla. Esperaba un poco más al ser una comida árabe.
El lugar es super sencillo, nada especial. Local al aire libre, sin Aire Acondicionado",2026-04-20,Alejandro L.,degusta,dg_104829,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_2d165ba180,shawarma nour,Shawarma Nour,Libanesa · Arabe,El Cangrejo,"Vía Argentina, El Pavo Real frente el Hotel Internacional - El Cangrejo",Hasta $15,4.2,3.0,4.2,4.1,3.6,"Siento que puede mejorar en todo sentido. La comida sí bien es rica, puede mejorar, el servicio es algo que realmente debe cambiar. Por ahora no volvería, pero en algún momento en el futuro no muy lejano, espero encontrar mejoras.",2026-03-11,Freddy R.,degusta,dg_104829,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_2d165ba180,shawarma nour,Shawarma Nour,Libanesa · Arabe,El Cangrejo,"Vía Argentina, El Pavo Real frente el Hotel Internacional - El Cangrejo",Hasta $15,4.2,5.0,4.2,4.1,3.6,"una vez más por acá en su nueva ubicación y siempre igual la calidad muy buena y la atención excelente, el señor es un amor 😻 siempre muy atento amamos el shawarma de Kafta es la recomendación nro 1",2026-01-18,Genesisgfb ..,degusta,dg_104829,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': False, 'servicio': True, 'precio': False, 'ambiente': False}"
r_2d165ba180,shawarma nour,Shawarma Nour,Libanesa · Arabe,El Cangrejo,"Vía Argentina, El Pavo Real frente el Hotel Internacional - El Cangrejo",Hasta $15,4.2,4.0,4.2,4.1,3.6,"Es un pequeño lugar como de comida rápida pero bonito, buena y barata con varios acompañamientos y atención fue excelente",2025-11-28,Isabel C.,degusta,dg_104829,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'positive', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': True}"
r_c000bba2fe,shawarma habibi via espana,Shawarma Habibi (Vía España),Libanesa · Arabe,Via España,"Plaza Hato Pintado, frente al Ph Las Hortensias - Via España",Hasta $15,3.7,4.0,3.7,3.7,3.2,"Buena ubicación, era la primera vez que probaba ese tipo de comida y me pareció bastante bien, tienen buena atención y pasé un momento agradable estando allí",2025-12-27,Ruth M.,degusta,dg_109254,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
